fecha;area;partida;importe
2025-08-14;I+D;Suministros;1121.53
2025-05-06;RRHH;XXX-PARTIDA MALA;2265.38
2025-01-27;I+D;Suministros;206.54
2025-04-24;Calidad;Formacion;16461.33
2025-10-08;Calidad;Publicidad;14810.69
2025-06-19;Contabilidad;Formacion;-500.0
2025-04-03;Direccion;Personal;425.32
2025-09-17;RRHH;Personal;545.05
2025-08-17;Ventas;Software;1679.35
2025-01-04;IT;Viajes;6099.5
2025-07-31;Marketing;Publicidad;686.58
2025-06-02;Calidad;Seguros;1504.28
2025-01-28;Administracion;Suministros;4967.79
2025-08-24;Administracion;Formacion;6836.49
2025-01-02;RRHH;Suministros;11361.28
2025-06-05;IT;Hardware;10000000.0
2025-05-24;IT;Personal;2139.39
2025-07-10;XXX-AREA MALA;Personal;7318.01
2025-10-02;Contabilidad;Viajes;1505.91
2025-09-18;;Seguros;628.43
2025-02-28;Operaciones;Software;110.44
2025-01-15;Ventas;Viajes;816.76
2025-09-18;Direccion;Hardware;3662.64
2025-04-07;Direccion;Alquileres;2274.23
2025-08-25;IT;Alquileres;5988.5
2025-04-24;Ventas;Software;962.18
2025-09-10;RRHH;Suministros;7443.0
2025-02-28;Calidad;Viajes;8882.69
2025-08-10;Operaciones;Publicidad;2443.07
2025-05-08;Administracion;Publicidad;13194.41
2025-09-20;Operaciones;Viajes;15254.67
2025-04-20;Operaciones;Mantenimiento;14077.74
2025-08-16;Direccion;Suministros;1284.5
2025-03-24;Ventas;Viajes;1753.22
2025-05-27;Administracion;Personal;6949.36
2025-05-16;IT;Personal;2363.08
2025-05-21;Calidad;Suministros;4553.98
2025-08-26;Operaciones;Seguros;9345.8
2025-02-03;Administracion;Alquileres;17392.43
2025-09-15;Administracion;Viajes;3007.06
2025-03-02;Contabilidad;Viajes;5822.09
2025-05-16;Direccion;Publicidad;266.79
2025-09-13;Ventas;Software;710.28
2025-02-02;RRHH;;6836.37
2025-10-31;Operaciones;Alquileres;9294.73
2025-02-13;Administracion;Mantenimiento;4669.52
2025-08-09;Calidad;Software;137.15
2025-01-06;Administracion;Suministros;6409.12
2025-02-07;IT;Alquileres;1822.11
2025-02-19;Ventas;Formacion;8454.08
2025-03-09;Operaciones;Mantenimiento;5838.39
2025-04-15;Administracion;Publicidad;3025.69
2025-02-20;Contabilidad;Mantenimiento;9706.78
2025-01-31;Direccion;Suministros;5348.07
2025-07-23;RRHH;Publicidad;667.75
2025-07-29;RRHH;Hardware;4167.67
2025-04-05;Marketing;Formacion;6936.54
2025-09-22;Operaciones;Hardware;10698.0
2025-07-26;I+D;Suministros;380.96
2025-10-24;Ventas;Mantenimiento;1479.99
2025-04-25;I+D;Hardware;1326.34
2025-09-16;Contabilidad;Formacion;3825.63
2025-01-09;Marketing;Suministros;8207.8
2025-06-13;Operaciones;Formacion;2438.45
2025-08-01;Contabilidad;Suministros;1179.51
2025-03-23;Marketing;Viajes;353.15
2025-09-07;Contabilidad;Publicidad;2325.26
2025-09-12;RRHH;Publicidad;3164.71
2025-07-24;Ventas;Mantenimiento;601.83
2025-08-31;Administracion;Software;1164.88
2025-02-16;I+D;Alquileres;-500.0
2025-01-24;IT;Suministros;6751.2
2025-07-06;Marketing;Viajes;10000000.0
2025-06-08;RRHH;Personal;2770.49
2025-08-27;Direccion;Mantenimiento;7063.27
2025-07-13;I+D;Publicidad;105.83
2025-03-03;I+D;Alquileres;1659.25
2025-08-21;Calidad;Formacion;1884.6
2025-02-15;I+D;Formacion;1769.53
2025-05-19;Ventas;Mantenimiento;1298.12
2025-06-05;I+D;Hardware;650.53
2025-01-26;RRHH;Formacion;15454.83
2025-05-13;Direccion;Viajes;11342.62
2025-06-18;I+D;Alquileres;1054.04
2025-04-05;Ventas;Suministros;2326.12
2025-06-23;Direccion;Software;1140.74
2025-09-22;Contabilidad;Alquileres;1305.91
2025-01-03;Administracion;Mantenimiento;451.89
2025-02-16;RRHH;Seguros;210.02
2025-07-01;Direccion;Hardware;9485.8
2025-04-06;Marketing;Mantenimiento;12370.59
2025-06-21;Direccion;Software;388.76
2025-03-05;Ventas;Software;1125.98
2025-04-21;Operaciones;;2533.92
2025-01-25;IT;Suministros;10390.88
2025-10-17;Contabilidad;Software;14703.59
2025-08-06;RRHH;Publicidad;5498.57
2025-09-13;Ventas;Seguros;5822.38
2025-07-19;Marketing;Software;16342.22
2025-01-07;IT;Formacion;2593.33
2025-07-07;Calidad;Formacion;11046.08
2025-09-18;Ventas;Viajes;1678.57
2025-10-09;I+D;Alquileres;10563.25
2025-06-13;IT;Publicidad;2945.53
2025-09-19;RRHH;Suministros;16051.53
2025-09-01;Direccion;Personal;515.21
2025-13-40;Direccion;Personal;1073.31
2025-03-26;IT;Mantenimiento;1618.5
2025-02-05;I+D;Mantenimiento;3244.33
2025-06-17;RRHH;Viajes;5813.05
2025-06-23;Contabilidad;Personal;15171.36
2025-01-23;IT;Mantenimiento;4322.06
2025-04-05;Contabilidad;Mantenimiento;10000000.0
2025-09-14;Ventas;Seguros;656.01
2025-04-27;RRHH;Viajes;5172.27
2025-01-03;Marketing;Mantenimiento;13543.67
2025-02-06;IT;Personal;2318.16
2025-03-10;Direccion;Hardware;4211.85
2025-05-16;Calidad;Suministros;11131.54
2025-09-08;Marketing;Formacion;1237.46
2025-09-11;Contabilidad;Viajes;1949.19
2025-03-12;Contabilidad;Hardware;3540.99
2025-01-20;IT;Seguros;8858.41
2025-09-29;I+D;Software;1278.1
2025-05-08;Operaciones;Suministros;10000000.0
2025-04-14;I+D;Formacion;2768.74
2025-01-21;Marketing;Suministros;5049.62
2025-06-06;Operaciones;Seguros;14717.93
2025-01-19;IT;Mantenimiento;12741.03
2025-02-02;I+D;Alquileres;7871.92
2025-10-29;Operaciones;Suministros;3843.15
2025-08-16;Ventas;XXX-PARTIDA MALA;7674.59
2025-09-25;I+D;Seguros;1235.56
2025-10-09;I+D;Personal;495.87
2025-10-01;Contabilidad;Mantenimiento;10000000.0
2025-03-22;Ventas;Hardware;2177.5
2025-05-02;Marketing;Mantenimiento;6828.56
2025-03-27;Administracion;Seguros;-500.0
2025-10-22;RRHH;Publicidad;7190.21
2025-08-06;Administracion;Alquileres;11983.57
2025-02-26;IT;Software;7920.64
2025-07-25;Operaciones;Mantenimiento;6579.15
2025-06-12;IT;Seguros;3515.51
2025-01-30;IT;Personal;6797.53
2025-04-09;RRHH;Seguros;111.03
2025-02-28;Administracion;Suministros;1156.31
2025-08-21;Marketing;Software;17295.31
2025-04-02;Calidad;Hardware;10524.89
2025-04-16;;Publicidad;2416.18
2025-06-06;IT;Personal;6578.7
2025-08-09;I+D;Hardware;389.37
2025-03-24;I+D;Alquileres;14197.46
2025-10-15;IT;Publicidad;1781.95
2025-09-12;Operaciones;Software;5536.21
2025-10-09;Direccion;Alquileres;2193.53
2025-07-16;Direccion;Mantenimiento;2433.57
2025-09-02;IT;Formacion;1965.66
2025-09-28;I+D;Viajes;1605.26
2025-04-29;Direccion;Formacion;4395.81
2025-04-14;Administracion;Personal;6244.37
2025-04-29;IT;Mantenimiento;5706.84
2025-02-19;Contabilidad;Publicidad;2652.01
2025-06-08;IT;Formacion;2307.2
2025-08-22;;Suministros;3071.68
2025-08-15;Contabilidad;Publicidad;1831.84
2025-04-20;Calidad;Hardware;1461.43
2025-07-25;IT;Hardware;2178.05
2025-02-07;Administracion;Suministros;7442.37
2025-04-04;Operaciones;Viajes;7638.37
2025-08-18;Calidad;Alquileres;1626.15
2025-07-30;Marketing;Software;1750.76
2025-07-01;Marketing;Software;11559.13
2025-05-07;IT;Seguros;12505.49
2025-05-29;Administracion;Formacion;4673.92
2025-06-07;Administracion;Seguros;1709.76
2025-02-15;I+D;Seguros;2889.13
2025-13-40;I+D;Formacion;1868.2
2025-01-11;RRHH;Formacion;12008.97
2025-01-11;IT;Suministros;278.33
2025-08-14;Contabilidad;Hardware;7293.67
2025-10-30;RRHH;;9705.76
2025-09-17;Direccion;Publicidad;732.76
2025-07-19;I+D;Formacion;10358.63
2025-01-04;Administracion;Hardware;10000000.0
2025-10-23;Operaciones;Formacion;1719.46
2025-08-19;Marketing;Software;9621.59
2025-07-12;Operaciones;Alquileres;9800.07
2025-04-19;Calidad;Alquileres;409.77
2025-07-10;Ventas;Seguros;1748.85
2025-08-18;RRHH;Personal;3345.78
2025-06-01;Contabilidad;Software;9160.8
2025-06-27;Operaciones;Alquileres;7400.87
2025-09-15;I+D;Mantenimiento;5264.3
2025-07-14;Calidad;Formacion;8122.15
2025-13-40;Operaciones;Mantenimiento;13604.36
2025-03-04;Contabilidad;Seguros;8113.57
2025-05-20;Operaciones;Software;1408.2
2025-10-29;I+D;Personal;3948.81
2025-02-25;Marketing;Viajes;3127.29
2025-06-04;Contabilidad;Seguros;7025.7
2025-03-18;Direccion;Formacion;5173.76
2025-08-17;Administracion;Seguros;11523.29
2025-03-13;Ventas;Formacion;8584.72
2025-08-21;IT;Viajes;12171.82
2025-03-14;IT;Personal;2307.94
2025-11-01;Direccion;Seguros;303.96
2025-10-11;Ventas;Mantenimiento;6406.44
2025-02-06;Direccion;Suministros;529.23
2025-02-17;Marketing;Formacion;2584.4
2025-05-01;Operaciones;Alquileres;11152.1
2025-07-24;Ventas;Hardware;484.8
2025-09-27;Marketing;Hardware;6082.54
2025-06-17;Direccion;Mantenimiento;287.9
2025-07-11;Marketing;Mantenimiento;837.98
2025-08-26;I+D;Publicidad;1120.47
2025-03-18;Ventas;Software;1036.83
2025-09-04;Administracion;Seguros;11218.46
2025-02-09;Ventas;Software;358.31
2025-08-06;Calidad;Suministros;6375.92
2025-01-27;Marketing;Suministros;7300.46
2025-09-10;Direccion;Suministros;12874.05
2025-02-17;Marketing;Alquileres;10636.27
2025-04-10;Administracion;Personal;900.48
2025-07-09;Direccion;Alquileres;789.42
2025-08-06;Calidad;Formacion;14312.47
2025-04-13;Operaciones;Suministros;7143.84
2025-03-26;Marketing;Formacion;3034.46
2025-07-15;RRHH;Mantenimiento;14756.29
2025-09-08;Ventas;Software;1463.61
2025-08-17;I+D;Viajes;6828.21
2025-04-21;Administracion;Suministros;2714.7
2025-01-07;IT;Personal;6628.68
2025-09-17;Marketing;Software;420.58
2025-03-06;I+D;Seguros;623.43
2025-09-10;;Viajes;5026.89
2025-04-04;Calidad;Alquileres;2124.98
2025-05-02;Administracion;Publicidad;5283.11
2025-08-29;Direccion;Alquileres;123.85
2025-08-22;Ventas;Mantenimiento;4284.95
2025-06-28;Marketing;Alquileres;6102.89
2025-03-11;Marketing;Viajes;4362.25
2025-09-23;Ventas;Publicidad;12279.22
2025-04-19;IT;Alquileres;270.55
2025-06-22;Marketing;Software;16014.72
2025-08-19;Direccion;Software;14578.45
2025-05-29;RRHH;Suministros;8787.71
2025-01-27;Contabilidad;Personal;10887.72
2025-10-31;Calidad;Publicidad;3687.85
2025-09-06;Operaciones;Hardware;12269.91
2025-07-29;Calidad;;3969.06
2025-13-40;Administracion;Alquileres;5454.1
2025-03-15;Contabilidad;Suministros;1000.77
2025-10-31;Contabilidad;Mantenimiento;7187.84
2025-04-02;Contabilidad;Mantenimiento;12068.18
2025-05-18;Direccion;Seguros;714.46
2025-07-13;Ventas;Suministros;3804.04
2025-01-26;Ventas;Formacion;9392.37
2025-10-28;IT;Mantenimiento;1593.12
2025-08-13;Operaciones;Publicidad;5448.98
2025-05-20;Contabilidad;Mantenimiento;5079.97
2025-06-26;Contabilidad;Seguros;10661.46
2025-06-26;Marketing;Software;1132.87
2025-07-13;Direccion;Publicidad;684.63
2025-09-21;Contabilidad;Hardware;777.66
2025-03-18;Operaciones;Mantenimiento;1270.85
2025-09-12;IT;Viajes;8831.97
2025-05-14;I+D;Personal;-500.0
2025-02-03;Contabilidad;Personal;659.18
2025-06-10;Operaciones;Seguros;6944.74
2025-01-23;Administracion;Formacion;3471.84
2025-07-14;Calidad;Personal;9712.83
2025-05-25;Calidad;Suministros;2601.63
2025-05-21;Direccion;Seguros;149.01
2025-10-29;I+D;Formacion;13960.43
2025-03-07;Marketing;Seguros;1535.56
2025-01-23;Marketing;Seguros;10488.43
2025-09-09;RRHH;Software;16425.4
2025-09-21;Marketing;Hardware;9617.4
2025-04-08;Ventas;Viajes;2045.09
2025-05-25;Marketing;Software;11876.24
2025-07-20;RRHH;Hardware;1669.58
2025-06-25;Operaciones;Software;4874.18
2025-05-13;Contabilidad;Mantenimiento;6774.62
2025-10-23;Administracion;Seguros;784.68
2025-01-08;Direccion;Seguros;893.56
2025-10-16;;Formacion;1172.57
2025-02-06;XXX-AREA MALA;Software;9808.98
2025-04-03;Administracion;Suministros;3815.46
2025-11-05;IT;Viajes;2718.93
2025-08-21;IT;Mantenimiento;4399.49
2025-05-13;I+D;Hardware;10000000.0
2025-06-25;IT;Suministros;9027.53
2025-08-12;I+D;Alquileres;693.56
2025-05-19;IT;Software;6877.65
2025-06-21;RRHH;Personal;7640.83
2025-05-06;Marketing;Hardware;1083.59
2025-10-26;Calidad;Formacion;11737.79
2025-04-24;Administracion;Viajes;10109.04
2025-13-40;Direccion;Suministros;9046.89
2025-01-14;IT;Viajes;5308.64
2025-08-27;Calidad;Viajes;7565.62
2025-07-12;Marketing;Mantenimiento;7921.05
2025-02-15;Contabilidad;Personal;8721.76
2025-09-02;Direccion;Suministros;3960.11
2025-07-30;Contabilidad;Publicidad;268.13
2025-02-10;Ventas;Mantenimiento;-500.0
2025-11-01;Calidad;Publicidad;14225.7
2025-03-20;Administracion;Suministros;2990.13
2025-01-31;RRHH;Publicidad;5633.36
2025-06-14;Administracion;Suministros;2212.26
2025-05-10;IT;Publicidad;3236.74
2025-05-20;Calidad;Mantenimiento;3811.39
2025-05-31;Marketing;Viajes;1690.89
2025-09-19;Administracion;XXX-PARTIDA MALA;5646.81
2025-06-24;Marketing;Mantenimiento;14752.63
2025-02-27;Contabilidad;Suministros;2050.12
2025-09-09;Contabilidad;Formacion;947.7
2025-08-06;Administracion;Viajes;2434.68
2025-05-02;IT;Publicidad;-500.0
2025-09-23;XXX-AREA MALA;Mantenimiento;3124.66
2025-07-05;Operaciones;Formacion;150.83
2025-07-20;RRHH;Personal;914.36
2025-09-15;I+D;Mantenimiento;107.29
2025-06-15;RRHH;Publicidad;10104.43
2025-03-02;Ventas;Viajes;2108.96
2025-07-04;IT;Formacion;276.91
2025-04-23;Direccion;Personal;554.65
2025-04-07;Operaciones;Seguros;7627.12
2025-02-24;Ventas;Suministros;6213.2
2025-11-10;Marketing;Viajes;5513.81
2025-10-24;Marketing;Publicidad;6996.0
2025-09-27;Administracion;Alquileres;2985.68
2025-01-08;Direccion;Alquileres;1956.12
2025-09-13;Contabilidad;Formacion;1423.13
2025-07-15;RRHH;Suministros;1973.52
2025-02-03;Ventas;Formacion;7520.89
2025-02-28;Marketing;Alquileres;5357.11
2025-06-05;Administracion;Alquileres;14782.55
2025-09-07;IT;Hardware;9986.82
2025-09-23;I+D;Publicidad;526.96
2025-02-18;Operaciones;Suministros;6683.05
2025-01-19;Direccion;Seguros;1191.05
2025-07-30;Direccion;Hardware;5201.26
2025-10-28;RRHH;Hardware;14571.19
2025-09-19;IT;Personal;1818.77
2025-08-23;Direccion;Hardware;516.22
2025-07-20;Ventas;Mantenimiento;5985.62
2025-10-27;Ventas;Hardware;2033.36
2025-05-20;Marketing;Suministros;8054.62
2025-05-14;RRHH;Alquileres;6293.89
2025-06-10;Marketing;Hardware;10000000.0
2025-04-02;Operaciones;Alquileres;2055.62
2025-01-22;Contabilidad;Seguros;13588.52
2025-04-30;Administracion;Software;1436.52
2025-08-21;I+D;Mantenimiento;592.67
2025-05-31;I+D;Mantenimiento;485.95
2025-07-13;Contabilidad;Software;4612.94
2025-02-27;Administracion;Personal;462.91
2025-09-01;Calidad;Suministros;6157.76
2025-03-15;Ventas;Seguros;10000000.0
2025-13-40;Administracion;Seguros;8769.6
2025-08-28;;Mantenimiento;11168.27
2025-11-05;Contabilidad;Formacion;2854.73
2025-05-06;IT;Formacion;1362.54
2025-09-06;Contabilidad;Alquileres;2416.39
2025-09-03;Ventas;Suministros;5877.45
2025-02-02;Ventas;Software;633.1
2025-05-01;IT;Seguros;13517.42
2025-09-01;XXX-AREA MALA;Suministros;1133.13
2025-13-40;IT;Personal;6620.44
2025-02-07;I+D;Mantenimiento;4332.54
2025-08-19;Direccion;Suministros;9749.8
2025-06-29;Operaciones;Hardware;13102.17
2025-05-05;RRHH;Seguros;744.22
2025-05-10;;Publicidad;16795.41
2025-10-03;IT;Formacion;3228.08
2025-09-27;Calidad;Hardware;7274.15
2025-02-17;Direccion;Viajes;10301.74
2025-02-20;Administracion;Mantenimiento;5830.83
2025-08-27;Operaciones;Viajes;4378.04
2025-02-28;Contabilidad;Hardware;2653.65
2025-05-15;IT;Publicidad;1030.86
2025-05-18;RRHH;Mantenimiento;15355.16
2025-11-01;I+D;Seguros;449.56
2025-03-05;Operaciones;Hardware;13410.73
2025-04-04;I+D;Seguros;3013.19
2025-08-11;I+D;Alquileres;6510.43
2025-09-23;Contabilidad;Publicidad;944.28
2025-02-11;Administracion;Seguros;2586.63
2025-05-14;Administracion;Formacion;3180.44
2025-06-28;RRHH;Personal;432.68
2025-01-08;Calidad;Alquileres;2656.65
2025-11-03;Contabilidad;Formacion;1069.67
2025-06-06;Ventas;Publicidad;13329.47
2025-06-14;;Seguros;395.92
2025-04-08;Marketing;Software;13287.29
2025-05-25;Calidad;Mantenimiento;606.85
2025-03-27;Contabilidad;Personal;13468.42
2025-08-15;Direccion;Seguros;239.04
2025-01-28;IT;Publicidad;1291.36
2025-09-17;Ventas;Hardware;2984.53
2025-06-04;RRHH;Viajes;3720.25
2025-10-03;Ventas;Software;698.61
2025-07-10;Contabilidad;Formacion;1807.52
2025-04-16;Contabilidad;Hardware;2237.87
2025-04-05;Operaciones;Publicidad;4754.42
2025-01-29;Ventas;Personal;3336.47
2025-07-07;Direccion;Alquileres;1913.78
2025-07-06;Direccion;Alquileres;1533.38
2025-05-10;Marketing;Personal;516.56
2025-10-09;I+D;Hardware;710.7
2025-13-40;Direccion;Alquileres;1041.17
2025-10-31;Ventas;Formacion;1404.73
2025-03-11;Marketing;Publicidad;3686.23
2025-03-22;Administracion;Alquileres;10127.5
2025-05-15;Administracion;Software;2664.74
2025-01-07;Administracion;Viajes;3634.16
2025-03-26;RRHH;Hardware;6507.34
2025-04-13;Marketing;Publicidad;7212.41
2025-06-30;IT;Suministros;4015.24
2025-02-25;Ventas;Suministros;2069.29
2025-06-07;Marketing;Viajes;4629.86
2025-05-19;Contabilidad;Personal;10723.02
2025-13-40;Ventas;Software;1568.55
2025-09-09;RRHH;Alquileres;3149.8
2025-09-09;Ventas;Alquileres;7197.16
2025-11-06;Contabilidad;Software;4363.18
2025-03-26;Ventas;Hardware;2761.11
2025-03-11;I+D;Seguros;1065.93
2025-10-01;Direccion;Hardware;1186.67
2025-10-20;Operaciones;Mantenimiento;4127.58
2025-04-17;Direccion;Software;15753.8
2025-02-20;Ventas;Viajes;1984.58
2025-03-08;I+D;Software;4396.76
2025-09-22;Contabilidad;Seguros;12248.79
2025-09-09;Calidad;Seguros;1007.14
2025-03-15;IT;Hardware;9279.11
2025-09-03;Contabilidad;Software;7522.41
2025-01-29;RRHH;Mantenimiento;375.52
2025-03-02;I+D;Publicidad;1610.77
2025-05-08;Operaciones;Formacion;3058.61
2025-08-29;Ventas;Publicidad;5423.94
2025-07-24;RRHH;Viajes;6806.62
2025-10-08;Operaciones;Formacion;3645.65
2025-05-06;Contabilidad;Seguros;8416.63
2025-07-15;I+D;Software;2164.58
2025-02-04;Administracion;Alquileres;13616.2
2025-03-08;I+D;Seguros;534.71
2025-06-26;Calidad;Software;2363.05
2025-08-26;Ventas;Viajes;703.21
2025-06-24;IT;Mantenimiento;12353.27
2025-02-07;Operaciones;Alquileres;168.66
2025-02-04;RRHH;Seguros;468.65
2025-09-13;Direccion;Suministros;8823.67
2025-08-03;Contabilidad;Formacion;774.95
2025-02-07;Direccion;Software;11100.38
2025-05-03;Direccion;Hardware;706.68
2025-10-27;Direccion;Seguros;737.62
2025-03-31;I+D;Viajes;106.9
2025-03-17;Direccion;Software;159.92
2025-10-19;RRHH;Software;4828.12
2025-02-12;Calidad;Suministros;4755.7
2025-02-19;RRHH;;2814.12
2025-06-27;Contabilidad;Viajes;2702.38
2025-10-26;Marketing;Mantenimiento;6252.2
2025-09-18;Calidad;Seguros;1427.12
2025-01-29;Administracion;Viajes;10000000.0
2025-03-27;RRHH;Suministros;12779.67
2025-05-18;Calidad;Seguros;282.18
2025-08-11;Operaciones;Software;5711.86
2025-09-17;IT;Suministros;2918.14
2025-01-13;RRHH;Mantenimiento;308.54
2025-10-25;Ventas;Alquileres;10794.46
2025-08-21;Ventas;Seguros;5112.96
2025-02-06;Direccion;Hardware;12801.12
2025-07-04;Marketing;Personal;4480.42
2025-06-18;Operaciones;Formacion;2651.57
2025-02-18;Ventas;Viajes;2059.78
2025-05-18;Operaciones;Formacion;1741.91
2025-02-28;Contabilidad;Suministros;1700.02
2025-10-05;Contabilidad;Seguros;12640.02
2025-02-20;Administracion;Viajes;1335.38
2025-03-07;Operaciones;Personal;1537.16
2025-06-11;Ventas;Mantenimiento;3253.4
2025-08-17;IT;Suministros;5557.11
2025-10-04;Operaciones;Publicidad;6397.89
2025-07-27;Ventas;Publicidad;19082.94
2025-04-05;Contabilidad;Hardware;2630.61
2025-07-09;RRHH;Mantenimiento;10751.91
2025-08-06;Direccion;Mantenimiento;15351.22
2025-08-19;IT;Personal;4875.37
2025-08-11;Administracion;Software;1839.84
2025-10-01;IT;Mantenimiento;12179.0
2025-03-13;Direccion;Viajes;10000000.0
2025-08-11;RRHH;Hardware;14399.77
2025-03-09;Operaciones;Software;6175.8
2025-04-21;Direccion;Mantenimiento;14869.6
2025-07-20;I+D;Mantenimiento;7473.72
2025-02-27;Ventas;Viajes;1320.41
2025-05-28;;Seguros;9241.0
2025-02-06;Direccion;Personal;1181.85
2025-07-19;Ventas;Publicidad;2716.99
2025-07-19;Calidad;Personal;4746.31
2025-03-20;RRHH;Seguros;1159.4
2025-08-11;Contabilidad;Mantenimiento;1238.09
2025-08-09;Direccion;Alquileres;1476.07
2025-04-12;Marketing;Viajes;2282.27
2025-05-06;Marketing;Alquileres;7555.05
2025-06-01;IT;Seguros;785.18
2025-06-26;Marketing;Formacion;2696.42
2025-09-26;Contabilidad;Mantenimiento;16068.08
2025-10-01;I+D;;1653.04
2025-04-27;Contabilidad;Personal;4893.86
2025-09-01;Ventas;Alquileres;1865.48
2025-03-09;Contabilidad;Hardware;3713.46
2025-08-28;Marketing;Alquileres;10682.45
2025-05-17;I+D;Suministros;1167.03
2025-10-10;Contabilidad;Suministros;10000000.0
2025-03-14;Direccion;Mantenimiento;5507.95
2025-03-19;Marketing;Suministros;12343.4
2025-10-19;I+D;Seguros;5057.49
2025-05-09;Operaciones;Publicidad;6064.76
2025-01-25;Contabilidad;Publicidad;3200.05
2025-06-26;Marketing;Publicidad;3126.82
2025-02-07;Calidad;Formacion;10091.88
2025-07-28;Ventas;Suministros;5659.87
2025-03-26;XXX-AREA MALA;Software;2484.65
2025-09-12;Contabilidad;Mantenimiento;9982.48
2025-11-05;Operaciones;Mantenimiento;7800.92
2025-03-07;IT;Mantenimiento;1868.47
2025-09-07;Direccion;Software;14803.77
2025-01-15;Operaciones;Mantenimiento;11627.93
2025-10-26;Calidad;Formacion;4100.26
2025-03-05;Direccion;Seguros;269.86
2025-09-19;Administracion;Suministros;3200.52
2025-03-22;Calidad;Viajes;2418.56
2025-05-30;Administracion;Viajes;9080.55
2025-10-28;Direccion;Suministros;3840.45
2025-01-05;Calidad;Suministros;6130.56
2025-06-13;Ventas;Viajes;1118.92
2025-01-27;Marketing;Hardware;7922.31
2025-03-13;Calidad;Viajes;8210.42
2025-04-29;Marketing;XXX-PARTIDA MALA;2738.36
2025-08-28;Direccion;Suministros;13800.05
2025-05-14;Marketing;Personal;4297.41
2025-03-08;Direccion;Hardware;13596.07
2025-03-23;Direccion;Personal;215.48
2025-06-10;I+D;Mantenimiento;5468.53
2025-07-12;I+D;Formacion;13069.88
2025-02-25;Marketing;Suministros;10794.38
2025-13-40;Administracion;Viajes;10286.69
2025-02-20;IT;Publicidad;1953.68
2025-07-09;Ventas;Personal;1488.89
2025-07-17;Ventas;Mantenimiento;13215.03
2025-06-10;IT;Publicidad;3499.67
2025-01-25;IT;Mantenimiento;10343.17
2025-01-21;IT;Mantenimiento;12855.8
2025-06-30;Calidad;Publicidad;5820.93
2025-13-40;IT;Hardware;495.22
2025-02-18;RRHH;Mantenimiento;13449.25
2025-01-31;Marketing;XXX-PARTIDA MALA;9084.38
2025-07-26;Contabilidad;Personal;14685.79
2025-04-18;Marketing;Viajes;3471.56
